age,education_level,experience_years,department,job_level,manager_tenure,projects_completed,story_points_completed,billable_hours_ratio,avg_task_delay_days,on_time_delivery_rate,bug_count,code_review_score,defect_density,training_hours,certifications_count,sick_days,unplanned_leaves,peer_feedback_score,manager_score,kudos_count,promotions_last_2_years,salary_percentile,performance_score,performance_band
44,Bachelor,23,Finance,4,5,1,95,0.31968505439454664,7.456287665286055,0.6005292023560688,11,2.188384876692324,5.678409605517213,21,0,6,3,3.640010418298398,3.8405675302501123,19,2,42.323944149018644,0.38555395301752615,Low
36,Bachelor,13,HR,2,18,5,158,0.5627249420411096,4.319669287295488,0.41544544584832976,43,1.2170847415574944,0.41970503406067006,2,8,4,4,2.1558312765628687,4.0467254239212735,3,2,56.38921128292661,0.3268918812942595,Low
50,Master,28,Sales,4,5,9,59,0.7387273439796318,14.209480511624335,0.6046287236983742,11,3.3865221294285646,1.7675686742346075,78,6,4,4,1.562973453564613,4.7534600607610376,7,0,95.06819368070825,0.5084454190527254,Medium
57,PhD,35,Operations,5,1,7,176,0.40226759587892413,7.975157073733897,0.8819827441108201,48,1.3474516319447312,8.649939730295346,98,9,3,4,1.626536724762075,1.4546050452467334,19,1,10.886044664665517,0.3322758710265253,Low
34,Bachelor,11,Sales,5,5,7,29,0.8761025021128543,19.764158792340467,0.9383790974498432,23,3.806854536264381,5.628998263567899,46,1,0,3,3.5575635436120066,3.8191371737909074,8,1,3.291376866117368,0.5416168135795109,Medium
53,PhD,32,Sales,1,4,11,96,0.464521909168343,-0.7956103902889073,0.7109309893815565,23,1.2105684505086445,9.503434765139051,37,5,4,0,4.491493143068504,4.403223831869796,0,0,60.79571838100451,0.4772738898188726,Low
28,Master,5,HR,3,18,13,144,0.7565967789729123,5.810335854997427,0.6733010171315321,10,1.2372355792043872,0.7242231286068479,32,7,3,9,2.637985113382207,4.817514400883573,12,0,94.90970889284263,0.47110570551357467,Low
43,Master,19,Sales,4,19,12,146,0.5836379998027308,8.601803676419504,0.4184947712196222,12,2.2213035961330654,2.952606300859739,77,1,13,7,1.6780806413178495,1.8438771588467975,1,1,98.97231325547149,0.3327362848778399,Low
49,Bachelor,27,IT,1,3,2,138,0.717230516834353,9.068938204463034,0.9275226025512295,26,4.5862860998771104,1.935433732395726,47,4,9,2,4.0264099931754185,3.015716030896977,9,0,48.41642473920018,0.6040988318992445,Medium
23,Master,2,Finance,3,16,8,163,0.3752153868402357,4.9505880924840096,0.40780612805552363,7,3.565572994893266,5.5384029222873625,64,5,12,1,4.329957897677794,3.7222193905779273,18,0,46.80816210850984,0.5102077927212901,Medium
27,Bachelor,4,IT,4,10,3,175,0.3118389599451251,14.043285480146498,0.9668500481261271,9,4.0805251677156775,3.8279283107990936,25,2,7,8,4.522329772483866,1.9898709180053498,16,2,64.49637707451961,0.4400643450889375,Low
49,Master,28,Operations,2,3,8,47,0.9366950991662109,17.244435616757443,0.6935297492128545,7,1.5662084379084242,1.5727353407639322,7,1,1,6,3.427325715654933,3.401891453001096,12,2,55.56347572049698,0.37606688884474376,Low
49,Master,28,Finance,3,12,3,198,0.4887410061370279,18.651824643512988,0.6051606961448359,19,4.3365017329889834,6.427519139595469,49,5,7,8,4.442914237552339,2.0303151299919975,13,0,63.40880576141181,0.48669713231791967,Low
41,Bachelor,19,Sales,5,19,10,53,0.8737739019463213,15.712054289589577,0.954531060905596,7,1.0325849927769406,5.362983657971865,79,2,0,1,1.0616598337936307,2.333828082126589,10,0,87.39994255378943,0.45887561095410906,Low
51,Bachelor,27,Operations,1,16,7,95,0.99954521033054,16.71276434074519,0.41463459586605805,8,1.8522294029320245,2.7473625129630097,37,1,12,8,1.428943207078094,2.7660747860434602,9,2,74.63061694876093,0.3757320317796944,Low
32,Bachelor,11,Finance,3,8,2,53,0.4480018805992378,10.111996613639901,0.7488549369214523,6,3.464369284599974,4.797713577823778,9,0,3,9,1.370304268208395,3.116760394986268,6,0,49.687739168679556,0.37151730606074185,Low
49,Master,26,Sales,3,3,4,83,0.48561951882834886,16.169540981389922,0.7293595146996026,13,2.5009856343762014,7.457383150411895,41,7,2,8,3.850418737018932,2.7974634865006025,9,2,46.186445900016956,0.4641585367446226,Low
46,Master,23,IT,5,13,11,128,0.7640018513442659,4.677086001254949,0.5315922407268292,27,4.936773566874254,2.0527167455065856,36,0,4,8,1.278327134174316,2.9727820791517168,0,2,63.9601748513116,0.4372794011932716,Low
54,PhD,30,Finance,4,18,6,199,0.9758140442204348,6.766532766402717,0.6573324588101264,1,1.121356987273273,2.929057467017291,25,4,12,9,2.985457489865228,2.1943550251531705,13,1,45.57062844202975,0.39378107298209736,Low
22,Bachelor,0,Sales,2,2,11,131,0.9410700437335207,4.972086304007975,0.7913584035662622,42,4.994392671746173,3.4611098709411516,91,5,4,9,2.8908275945451565,1.6358603760905224,2,2,45.77793512656398,0.5337542451976592,Medium
48,Master,24,IT,5,13,9,143,0.6520128640459094,8.282521379854359,0.8362787181291564,7,3.4945113314452643,7.467264372010316,11,2,4,3,2.2428140942329637,1.1893999093073577,12,1,1.6305901786504817,0.4168658568150538,Low
34,Master,11,Operations,2,7,5,154,0.8565771977687071,4.28275155725,0.4004301152239479,12,3.234827978384386,8.46922599550907,83,6,11,9,4.481620679768399,1.7839148899666708,1,1,17.40641374073084,0.4823447446571815,Low
24,Bachelor,2,Operations,4,0,13,60,0.39502209716993075,19.15545172959783,0.9621120580546092,20,1.2380497702558975,3.7638849644161088,48,1,3,2,1.681732807519984,3.327774566023132,16,2,48.851363999575305,0.4003632489084922,Low
27,PhD,6,Operations,3,9,9,47,0.9842067289428085,4.882581816124699,0.49871522343568747,46,2.0933155066635627,2.9662086183391825,13,6,7,5,2.4098511375969593,4.14446179121253,2,0,82.26534590503691,0.4055745089091275,Low
29,Bachelor,7,Operations,2,17,5,161,0.9750472638251906,0.1569798384406762,0.5401482605334156,27,4.698650753166383,8.894467583516771,45,1,2,2,4.096686000091717,1.676990389771578,14,2,27.872700672712412,0.5094049380132293,Medium
48,PhD,27,HR,1,15,10,60,0.41461027051541965,9.589977653109095,0.558084067416309,34,2.416984012756977,9.993649321926787,34,4,11,8,1.121689257573137,1.4342214310905939,7,1,52.2643433131149,0.2834152017787372,Low
30,Master,9,Finance,1,7,8,19,0.5095961873621746,-0.74382027420612,0.4226920819312212,22,3.646612801869004,6.703536396617991,28,6,3,2,3.6918016009854746,3.997161442197001,5,2,34.49620847592322,0.4533151928693811,Low
58,PhD,35,Finance,5,0,13,129,0.37010849825473685,0.43194965878877145,0.47383127415419496,45,4.997985401674887,9.899806149891807,11,2,0,1,4.265590905446283,2.2206333221491588,8,2,10.480398953958902,0.3517114401478885,Low
54,Master,32,HR,4,11,13,158,0.49020231922872576,2.826566562317418,0.9918099537664972,14,2.0522788553341647,6.5996627780191,81,3,6,7,4.729071355352669,4.8059977569094094,10,1,95.82984830713006,0.6417831601161762,Medium
45,Bachelor,24,Sales,5,7,1,79,0.8711690525906446,8.215705497407118,0.5891300424263717,1,3.304323516057975,7.33460272007825,43,0,0,5,4.50518656196594,3.857271882441492,1,2,85.46738702503018,0.5293753890507505,Medium
36,Bachelor,14,Sales,5,15,7,94,0.5648209250156816,7.5315205107986145,0.46918065420342964,11,3.7857511708088527,3.8865600154351365,65,2,14,7,2.2775364673347407,2.3070241889721235,8,2,7.84924244669064,0.3874605520681798,Low
53,Bachelor,29,Operations,5,17,4,66,0.36187787700273083,15.593220964061405,0.464194756704774,35,1.6585089862616607,4.329675469990535,1,8,1,6,3.3454565652918102,2.1581709911748197,17,1,71.97872624682846,0.2431875704922266,Low
53,PhD,30,IT,1,3,5,135,0.5395578673452331,14.268442385450495,0.8316759806019831,2,1.5946902547847284,1.4413566398939515,58,9,10,2,1.3091739726018634,3.094793545085236,18,0,34.75799043575002,0.41467285253135416,Low
45,Master,22,Sales,1,5,6,48,0.9869683339688959,7.379002467795429,0.9127411984195846,4,2.825231646632693,8.227500147651233,16,4,6,7,2.0314800141920344,1.3165786731128377,17,1,99.48498070617926,0.4748444258474044,Low
33,Bachelor,12,IT,5,11,5,42,0.740778516681442,5.341492566663858,0.5541713797050819,2,2.5432500870371575,9.310590308872001,9,7,0,9,1.3768895149900295,1.470706050581196,4,1,30.23985198289777,0.3431069987832428,Low
23,Bachelor,1,Finance,1,8,12,196,0.5913126624843104,4.9623132493529685,0.412545707401141,46,3.8568617474292552,6.23438133694112,17,1,10,0,2.2607491606158554,1.70343152526477,17,2,23.87384453625999,0.2473242858431601,Low
24,Master,1,IT,4,14,1,27,0.416576959448089,15.0278919204682,0.5338540110672135,18,1.278035085794345,3.4364730844539846,21,2,2,0,4.500748853834915,4.098894373218241,11,1,56.78905483054052,0.4028325038276315,Low
58,Bachelor,35,Finance,5,15,12,193,0.9903237580985862,-0.8544070631320657,0.4339094144780544,1,4.888666494962761,1.5401632537436627,82,6,12,9,2.3886673586971705,3.05542943707649,3,2,83.51261633432041,0.6117346010742513,Medium
38,Master,16,HR,1,11,9,66,0.8745943064841901,-1.7179237107666718,0.4620369619780249,43,1.0571079267433294,2.6515622970531494,57,9,5,7,3.2475924120057056,1.0422684910977718,14,2,19.2518871819798,0.35680172336868093,Low
23,Master,2,HR,2,13,2,105,0.49703411171564355,15.501976622386259,0.6589048719085855,36,3.4052672973446048,2.554104208518433,52,3,5,8,2.7335233924597633,3.694066109888436,10,2,70.94027697193313,0.4177521109914206,Low
23,Master,0,Operations,5,12,9,57,0.3490480870048326,8.497220271759085,0.5379510225169796,16,3.2505303834695534,6.1352788416357305,0,8,5,9,2.8356660971949412,2.6947607146419883,18,1,6.1406583141121684,0.3982412984627563,Low
49,Master,28,Sales,5,1,10,51,0.3396378901642906,0.8793850481786714,0.7095675271152541,13,1.538862923478903,9.450374653636045,87,6,10,5,4.878288207346233,3.0434094598551917,4,1,91.89347431104973,0.5256290155823188,Medium
44,Master,23,Operations,4,2,2,36,0.38426470465387363,3.182450561079028,0.5520962519543142,27,1.6036639308541192,0.4827188695798146,60,0,12,4,2.1846178730554318,1.8564649736517422,5,2,8.107491614729877,0.30426318946319886,Low
58,PhD,35,Finance,3,9,9,83,0.7065380085300952,18.515086968142416,0.9643223806617686,26,4.170709951178507,0.010222995944479951,99,3,1,1,3.5092978780926853,3.2071289135764145,12,0,91.42313763441625,0.6168641232546802,Medium
53,Bachelor,30,Operations,3,8,6,119,0.9501343948438445,16.909065463747755,0.9435663807557587,9,4.550249833650732,6.001819443143256,88,9,1,8,2.680250678317788,4.916612959005954,9,0,49.08072494527028,0.6632244442906655,Medium
54,PhD,30,IT,4,19,11,189,0.6477203996041891,13.615271104927396,0.7400836630062797,2,2.1320678635350783,2.8406046207971523,99,5,5,5,1.2445847241907448,1.2937787640230458,13,1,44.80911127959198,0.4707556600093902,Low
22,Bachelor,0,Finance,4,7,9,179,0.8900618377193379,8.608955067421185,0.6126543951924317,35,2.7518558558502737,8.80548342338957,30,5,9,7,2.957323326496944,2.1356695986577225,3,2,97.33070795003765,0.3709307215069325,Low
40,PhD,18,HR,4,9,13,41,0.6121206339018654,9.447119776210485,0.6286881292208414,37,2.419980164153414,3.27250307905817,30,9,4,8,4.253373316180433,1.9719903714433191,19,2,99.0384177698219,0.38399837052548785,Low
23,Master,0,Sales,3,18,6,35,0.7960084820374775,19.45537977624709,0.6471113698866982,24,1.2901880519466076,2.8973760052888933,65,5,13,8,1.3950118747267535,1.9941972430047183,11,1,65.0178125961012,0.2910904010379754,Low
47,Bachelor,23,Finance,4,2,6,34,0.8123109161005506,19.246949765454318,0.8365475932809665,21,3.6928169840632377,2.6951062121829725,18,4,6,7,1.2783673895852359,2.514825430261509,14,0,12.71192918570485,0.41223059996623884,Low
53,Bachelor,31,Finance,1,4,13,84,0.42177459413233703,2.735919007288354,0.6709833973113027,47,4.3007717392227605,1.448528272682441,52,2,6,9,1.6145260815730667,4.2724391389766705,9,1,50.61700856552025,0.43814186452053705,Low
27,PhD,5,IT,5,2,11,32,0.5528512412830682,15.844300458716997,0.9140379679035384,38,2.2195174295648283,5.815304742771106,75,1,4,7,4.057600445557224,4.651434759857549,10,1,52.916310095566246,0.5395326953368902,Medium
53,PhD,31,Sales,5,15,14,66,0.7461115095766166,2.3393386556743696,0.9664568715582187,46,4.960703174522873,1.6821360233421,73,2,7,2,3.895981536578952,1.8088603498358933,8,2,51.44464281353097,0.5815799561996142,Medium
25,Bachelor,1,HR,2,16,2,189,0.34948762572905634,2.69782451344693,0.6015676920273603,29,1.3034062291294197,4.246311597902909,94,8,9,2,3.260071075624442,3.171799751792451,10,1,56.94918385200097,0.47061506982233414,Low
32,PhD,9,Finance,2,14,8,135,0.5530781314340696,12.87404675162069,0.736416688825408,20,3.6471628552580837,4.609720522556488,21,2,5,1,2.8729056163705295,3.547595888661921,1,0,1.8724713794390668,0.4195457146846533,Low
38,PhD,17,Finance,5,2,3,96,0.6743596263968347,6.910024168926064,0.4570339220995387,29,2.792912058104356,0.20492046877974457,22,2,14,0,4.553303258810488,3.0873098974553796,12,1,71.12272814705024,0.43216706035478225,Low
59,PhD,35,IT,1,11,7,40,0.9973571451312471,18.493976956343445,0.5202814286598154,27,2.7864076044266235,0.16807279821142496,86,0,4,3,4.06679129533393,2.7363055767876783,7,2,71.23943019529881,0.4321220943568479,Low
45,Master,21,Operations,3,8,5,73,0.6321734938357084,-0.041785832287805746,0.6480794600260961,30,2.830582464134161,5.2021268875682924,14,1,3,1,4.247769005207221,1.7679020234369514,7,0,11.546977517788793,0.4100312465769774,Low
26,Master,2,HR,3,11,3,42,0.8712397299800265,9.253564097808846,0.5237216295410674,25,2.0347270952057137,6.960347322291323,25,2,6,1,4.2530492054026166,2.952877436796954,0,2,57.02394424458007,0.36005550563172367,Low
55,PhD,34,Sales,1,14,1,11,0.6024470995466324,18.207473669748666,0.9259362944732306,42,3.8622513093289297,9.421424822804047,2,1,3,4,3.570868618982232,2.6048593108453155,5,1,56.83611824357746,0.3889272936254699,Low
27,PhD,6,Finance,3,1,8,27,0.8574735058337961,17.89050053054911,0.49497175363545887,21,3.8863061043401075,1.791192841569551,86,7,4,3,2.8320584972637834,4.182253450009078,12,1,68.24504201904001,0.5643146161726103,Medium
43,Master,19,Finance,4,17,3,184,0.7167903611340758,1.4436426951463068,0.6733964929318552,20,2.129588440423308,1.0325880943608257,19,5,4,0,4.4587110103426015,4.054417436651981,8,1,8.539769213508109,0.5261467641733663,Medium
32,Master,9,HR,5,19,2,170,0.9206168090516789,6.066029402122043,0.7634195442759254,0,4.341225843433801,0.5208790692715093,39,6,0,8,4.704029670413003,1.5359947248226828,5,2,62.65033072660964,0.5873512144931451,Medium
37,Bachelor,16,Operations,5,11,1,93,0.5876597866450769,11.620670801027318,0.8151183448965067,36,2.26737977460132,4.3604158291295025,38,0,14,3,1.095224173033372,1.3540762102522703,14,1,28.075195074634117,0.3190675659028219,Low
54,Bachelor,30,Finance,1,3,4,44,0.7230130938750352,1.506687464970848,0.6298416218359041,12,3.900372495946169,6.231473673359568,71,5,0,4,1.2062194930650052,4.632615772910012,15,0,50.70029904961719,0.5142596226794829,Medium
30,Master,9,HR,3,15,13,188,0.741013076433179,19.296487785006253,0.9214594412348371,20,1.4839990700482657,8.405533567512641,17,1,2,6,4.834973187633749,3.142033555857991,3,0,77.33235527040767,0.4497982739060482,Low
27,PhD,4,IT,2,15,8,123,0.5921680592603313,18.124485232008528,0.7409914906467554,45,1.6748065712149827,6.826448822931313,40,5,14,1,2.108642455376779,4.431203749130363,16,2,70.56459363630132,0.374262130526796,Low
37,PhD,15,Operations,2,0,13,155,0.40101843058123704,1.672903938758322,0.663704668268531,8,2.2631825780330046,2.0836078907485733,69,2,13,7,4.493477758597675,1.2326044822656046,8,2,11.890301767799338,0.38555885742097046,Low
50,PhD,29,Sales,3,1,3,119,0.36549158483863486,0.6654201477416795,0.440344380431222,16,3.375495070671446,4.61770366396279,26,6,10,1,2.5551804758456105,3.106062466086521,11,2,59.118478711607324,0.3538207204793726,Low
24,PhD,1,Finance,2,2,14,97,0.31167008541974317,-0.12101337821816349,0.678813681067099,46,3.582045941914797,9.103463463086554,99,2,2,9,1.4764002304374224,3.1577060583049454,18,1,96.91165309407386,0.3767972045914064,Low
41,Bachelor,17,HR,1,19,1,81,0.9114739849716502,18.007760608805885,0.8924415044894382,20,2.5854246878698994,3.2674106247737122,14,8,1,4,1.321772800837337,4.4428081301686,19,0,15.676943733500226,0.4983344319139232,Low
57,Master,35,IT,1,16,4,134,0.46553243856708615,2.259723815500138,0.7687246109327892,30,1.3113566124420561,4.987303650919315,36,2,11,1,1.626031596321826,1.39043999291883,11,0,85.29070877254149,0.25839490741653637,Low
40,PhD,19,Sales,3,19,9,39,0.4480547244972376,7.158268427975804,0.899297472237471,38,2.494538608370897,9.585653346436967,57,6,1,1,1.9995727794694589,1.9617822547036372,5,0,70.2548080553777,0.38822360442035075,Low
47,Bachelor,23,HR,2,0,13,181,0.8152247802982457,7.874730044344066,0.6964070023595834,21,3.755070063836606,7.347080055736976,4,3,5,3,2.954073415723305,2.6261532555480525,11,2,77.40033129097597,0.4143334018746628,Low
24,PhD,2,HR,1,19,1,62,0.5240112791611742,11.178242972698486,0.47107702305668914,11,3.6839818445212638,7.47740385641692,72,7,12,3,3.805991602263134,4.463365901679769,8,2,28.195832714264547,0.5292616036040244,Medium
40,Master,16,Sales,1,5,12,147,0.6542312846882856,-0.42182243755665083,0.40818390750152866,5,1.640785652821771,2.523340044132276,6,1,0,7,4.945594305941199,4.755533260282268,19,1,28.788892937984244,0.46056356829691136,Low
41,Bachelor,20,IT,4,14,14,96,0.4137577457082194,2.988689582811351,0.5819317280311547,15,1.0311358810758686,4.146981183051281,40,7,5,5,2.766026973156684,4.970898478374512,4,2,90.6019455776488,0.44914422018880273,Low
53,Master,29,IT,4,13,11,189,0.9718220050233783,18.49278851221637,0.8187942828986755,25,4.011926469184467,0.8234216309672171,83,8,4,9,3.0727397693724394,4.836773945834086,2,0,35.98320320925586,0.616176885230975,Medium
28,Master,5,Operations,1,19,2,186,0.896106980012066,17.98502235990853,0.8741559423650163,4,1.4254726655409748,6.065258670505337,9,7,5,7,3.0872628055330225,1.0237670233774177,1,1,6.3015390692810485,0.38713526471368925,Low
54,Bachelor,30,Finance,3,14,9,148,0.9046527360755023,15.188394242925227,0.5774517007721977,8,1.329396575857142,1.0373016454249417,61,5,4,6,3.1577374219517442,1.1908333658154882,7,2,60.059670357945,0.3665278343561163,Low
39,Bachelor,18,Sales,5,13,2,195,0.5847416240004036,-1.5731725963992604,0.6973923525299484,45,1.0108048673366539,8.359095822059547,25,9,6,9,3.070962628417849,1.5904272766303547,9,2,12.481766904184266,0.35753277611483336,Low
22,Bachelor,0,Sales,5,4,13,173,0.8336528495950208,5.194148906914246,0.6526713426604489,39,2.730405303827709,8.145537870199968,67,0,0,3,1.0350990202476713,2.3954483870810925,14,0,79.65962414079083,0.34747695284378816,Low
32,Bachelor,10,Sales,1,5,3,170,0.4007133087728461,11.815092177543972,0.6463136706108568,13,3.0130556036032576,5.336051011223095,23,6,12,1,1.0068992884393628,4.319672123947835,8,1,64.17464425010574,0.38285273426766553,Low
49,Bachelor,25,IT,1,16,7,184,0.3060333018142462,4.054184659016466,0.5388092279200903,43,3.5506561845943625,1.411660331970297,77,0,2,8,1.3906652725044917,4.570624781341921,9,2,87.47265052212082,0.415012997911607,Low
46,Bachelor,24,Finance,1,10,3,22,0.3139810528046197,18.010907291183102,0.48182266301767507,41,2.1842553628503434,0.2557898319516816,40,6,5,1,1.4062264137167153,1.7473376251783321,10,2,78.48372497826352,0.2027840337409064,Low
